Title,Year,Duration,Rated,IMDB Rating,Number of Ratings,action,adventure,animation,art,biography,comedy,crime,dark comedy,documentary,drama,epic,family,fantasy,fiction,history,historical drama,horror,music,musical,mystery,noir,romance,romantic comedy,science fiction,sport,thriller,war,western
The Hunger Games: Mockingjay - Part 1,0.47046186895810954,0.45387453874538747,0.16666666666666666,0.7096774193548386,0.17133333333333334,0.95,0.8,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.9,0.7,0.2,0.05,0.98,0.15,0.1,0.05,0.1,0.0,0.15,0.0,0.1,0.0,0.1,0.0,0.85,0.25,0.0
Contagion,0.46885069817400643,0.39114391143911437,0.3333333333333333,0.7311827956989246,0.10666666666666667,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.01,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0
Super Troopers,0.46348012889366275,0.36900369003690037,0.6666666666666666,0.7526881720430108,0.03833333333333333,0.1,0.05,0.0,0.05,0.0,0.95,0.05,0.8,0.0,0.2,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
Crimson Peak,0.47099892588614395,0.43911439114391143,0.6666666666666666,0.6989247311827956,0.05366666666666667,0.05,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.15,0.0,0.2,1.0,0.1,0.4,0.9,0.05,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.85,0.0,0.0
The Three Musketeers,0.46885069817400643,0.4059040590405904,0.3333333333333333,0.6129032258064516,0.03766666666666667,0.85,0.9,0.0,0.1,0.05,0.6,0.15,0.0,0.0,0.7,0.5,0.75,0.2,0.95,0.8,0.0,0.0,0.1,0.05,0.3,0.0,0.25,0.0,0.0,0.0,0.4,0.05,0.0
Outbreak,0.4602577873254565,0.46863468634686345,0.6666666666666666,0.7096774193548386,0.04666666666666667,0.6,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.7,0.15,0.05,0.0,0.95,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
War for the Planet of the Apes,0.47207303974221265,0.5166051660516605,0.3333333333333333,0.7956989247311828,0.103,0.95,0.92,0.0,0.1,0.0,0.01,0.0,0.0,0.0,0.85,0.7,0.2,0.0,0.99,0.0,0.0,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0
Monsters University,0.4699248120300752,0.3837638376383764,0.16666666666666666,0.7741935483870968,0.13366666666666666,0.01,0.2,0.95,0.1,0.0,0.8,0.0,0.65,0.0,0.4,0.05,0.9,0.15,0.95,0.0,0.0,0.05,0.15,0.2,0.1,0.0,0.05,0.15,0.0,0.0,0.05,0.0,0.0
The Christmas Chronicles: Part Two,0.47368421052631576,0.4132841328413284,0.3333333333333333,0.6451612903225806,0.012,0.2,0.75,0.0,0.05,0.0,0.6,0.0,0.1,0.0,0.25,0.05,0.95,0.4,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0
Endless Love,0.4527389903329753,0.4280442804428044,0.6666666666666666,0.5268817204301075,0.0,0.05,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.0
It Comes at Night,0.47207303974221265,0.33579335793357934,0.6666666666666666,0.6559139784946235,0.035333333333333335,0.05,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Space Jam,0.4607948442534909,0.3247232472324723,0.3333333333333333,0.6989247311827956,0.073,0.6,0.4,0.95,0.1,0.05,0.8,0.0,0.2,0.0,0.2,0.15,0.9,0.7,1.0,0.0,0.0,0.0,0.4,0.6,0.1,0.0,0.05,0.1,0.85,0.75,0.15,0.0,0.0
Anchorman 2: The Legend Continues,0.4699248120300752,0.43911439114391143,0.3333333333333333,0.6774193548387096,0.065,0.1,0.05,0.0,0.02,0.15,0.9,0.05,0.85,0.0,0.2,0.01,0.25,0.02,0.98,0.1,0.1,0.01,0.15,0.1,0.05,0.02,0.1,0.4,0.01,0.05,0.05,0.01,0.0
Rio Lobo,0.44683136412459723,0.42066420664206644,0.6666666666666666,0.7204301075268816,0.004666666666666667,0.7,0.65,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.5,0.15,0.4,0.0,0.95,0.1,0.15,0.0,0.1,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.98
The Girl Who Escaped: The Kara Robinson Story,0.47529538131041893,0.3247232472324723,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.01,0.95,0.0,0.05,0.0,0.9,0.85,0.0,0.05,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
The Pledge,0.46348012889366275,0.4575645756457565,0.6666666666666666,0.7204301075268816,0.023333333333333334,0.2,0.05,0.0,0.15,0.0,0.05,0.6,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.7,0.05,0.0,0.0,0.0,0.0,0.75,0.0,0.0
Secondhand Lions,0.46455424274973145,0.4022140221402214,0.3333333333333333,0.8064516129032258,0.021,0.1,0.05,0.0,0.2,0.7,0.15,0.0,0.0,0.0,0.9,0.05,0.1,0.0,1.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0
Parker,0.4699248120300752,0.4354243542435424,0.6666666666666666,0.6666666666666666,0.043666666666666666,0.85,0.05,0.0,0.1,0.1,0.0,0.95,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,0.9,0.0,0.0
I'm Thinking of Ending Things,0.47368421052631576,0.4944649446494465,0.6666666666666666,0.6989247311827956,0.034333333333333334,0.0,0.0,0.0,0.75,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.1,1.0,0.0,0.0,0.15,0.05,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0
Mike and Dave Need Wedding Dates,0.4715359828141783,0.36162361623616235,0.6666666666666666,0.6451612903225806,0.03233333333333333,0.01,0.01,0.0,0.01,0.0,0.95,0.01,0.8,0.0,0.15,0.01,0.1,0.01,1.0,0.01,0.0,0.01,0.05,0.01,0.01,0.01,0.1,0.9,0.01,0.01,0.05,0.01,0.01
Outlaw King,0.47261009667024706,0.44649446494464945,0.6666666666666666,0.7419354838709677,0.027666666666666666,0.85,0.7,0.0,0.1,0.95,0.15,0.2,0.0,0.0,0.9,0.6,0.1,0.0,0.98,0.95,0.0,0.0,0.15,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.25,0.3,0.2
Stripes,0.4527389903329753,0.39114391143911437,0.6666666666666666,0.7311827956989246,0.027333333333333334,0.85,0.6,0.0,0.1,0.05,0.9,0.1,0.8,0.0,0.65,0.05,0.7,0.05,1.0,0.15,0.1,0.0,0.15,0.1,0.1,0.0,0.05,0.1,0.0,0.0,0.1,0.1,0.0
Joy,0.47099892588614395,0.4575645756457565,0.3333333333333333,0.7096774193548386,0.04933333333333333,0.01,0.0,0.0,0.0,0.95,0.2,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Silkwood,0.453813104189044,0.4833948339483395,0.6666666666666666,0.7634408602150536,0.007666666666666666,0.05,0.0,0.0,0.1,0.85,0.0,0.1,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.7,0.8,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Days of Thunder,0.45757250268528465,0.3948339483394834,0.3333333333333333,0.6559139784946235,0.03266666666666666,0.85,0.1,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.7,0.15,0.2,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.95,0.1,0.0,0.0
Ava,0.47368421052631576,0.35424354243542433,0.6666666666666666,0.5913978494623655,0.021666666666666667,0.7,0.0,0.0,0.1,0.2,0.05,0.85,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.75,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Hackers,0.4602577873254565,0.3874538745387454,0.3333333333333333,0.6666666666666666,0.025666666666666667,0.7,0.1,0.0,0.2,0.05,0.4,0.6,0.3,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.2,0.0,0.6,0.0,0.0
Cinderella Man,0.4656283566058002,0.5313653136531366,0.3333333333333333,0.8602150537634408,0.067,0.2,0.05,0.0,0.1,0.95,0.05,0.0,0.0,0.0,0.9,0.15,0.2,0.0,0.98,0.85,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.0,0.98,0.05,0.0,0.0
Stepmom,0.46186895810955964,0.4612546125461255,0.3333333333333333,0.7311827956989246,0.025333333333333333,0.01,0.0,0.0,0.05,0.0,0.2,0.0,0.1,0.0,0.85,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0
Love Hurts,0.47636949516648763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Twins,0.4564983888292159,0.3948339483394834,0.3333333333333333,0.6666666666666666,0.04666666666666667,0.1,0.1,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mortal Kombat,0.4602577873254565,0.3726937269372694,0.3333333333333333,0.6236559139784945,0.042,0.95,0.7,0.0,0.05,0.0,0.2,0.0,0.0,0.0,0.4,0.25,0.4,0.8,1.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Superman II,0.4522019334049409,0.46863468634686345,0.3333333333333333,0.7311827956989246,0.039,0.95,0.9,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.2,0.7,0.8,0.25,1.0,0.0,0.0,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2073,0.5021482277121375,0.31365313653136534,0.6666666666666666,0.6021505376344085,4.1e-05,0.1,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.95,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
Charlie's Angels: Full Throttle,0.46455424274973145,0.39114391143911437,0.3333333333333333,0.5268817204301075,0.045,0.95,0.85,0.0,0.05,0.0,0.7,0.0,0.65,0.0,0.1,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
"tick, tick... BOOM!",0.47422126745435017,0.42435424354243545,0.3333333333333333,0.8064516129032258,0.04066666666666666,0.01,0.01,0.0,0.05,0.95,0.15,0.01,0.1,0.0,0.98,0.01,0.0,0.01,1.0,0.01,0.02,0.01,0.9,0.75,0.05,0.01,0.02,0.0,0.0,0.0,0.05,0.01,0.0
Fast Charlie,0.47529538131041893,0.33210332103321033,0.6666666666666666,0.6451612903225806,0.008333333333333333,0.8,0.65,0.0,0.05,0.1,0.2,0.75,0.15,0.0,0.5,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.6,0.1,0.15,0.0,0.0,0.0,0.7,0.0,0.0
Wishmaster,0.46133190118152523,0.33210332103321033,0.6666666666666666,0.6236559139784945,0.009,0.2,0.15,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.25,0.0,0.1,0.8,0.95,0.0,0.0,0.7,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
King Kong,0.45005370569280345,0.4944649446494465,0.3333333333333333,0.6451612903225806,0.012,0.95,0.98,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.8,0.9,0.2,0.75,1.0,0.0,0.0,0.3,0.15,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0
Fright Night,0.46885069817400643,0.39114391143911437,0.6666666666666666,0.6881720430107526,0.03866666666666667,0.1,0.05,0.0,0.05,0.0,0.2,0.05,0.0,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.8,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.7,0.0,0.0
Alien vs. Predator,0.46509129967776586,0.3726937269372694,0.3333333333333333,0.6129032258064516,0.07333333333333333,0.95,0.7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
My Penguin Friend,0.4758324382384533,0.35793357933579334,0.3333333333333333,0.7204301075268816,0.0,0.01,0.1,0.95,0.1,0.0,0.2,0.0,0.05,0.0,0.15,0.0,0.9,0.05,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharper,0.47529538131041893,0.4280442804428044,0.6666666666666666,0.7204301075268816,0.011,0.1,0.05,0.0,0.15,0.0,0.3,0.7,0.4,0.0,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.5,0.2,0.25,0.2,0.0,0.0,0.6,0.0,0.0
Maid in Manhattan,0.4640171858216971,0.3874538745387454,0.3333333333333333,0.5806451612903226,0.03266666666666666,0.0,0.0,0.0,0.01,0.0,0.95,0.0,0.1,0.0,0.15,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.9,0.99,0.0,0.0,0.0,0.0,0.0
Cliffhanger,0.45918367346938777,0.41697416974169743,0.6666666666666666,0.6989247311827956,0.04733333333333333,0.95,0.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
What You Wish For,0.47529538131041893,0.3726937269372694,0.6666666666666666,0.7204301075268816,0.0,0.05,0.1,0.0,0.05,0.0,0.2,0.0,0.15,0.0,0.4,0.0,0.05,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0
Gone in the Night,0.4747583243823845,0.33210332103321033,0.16666666666666666,0.5268817204301075,0.0,0.1,0.05,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.15,0.0,0.0,0.0,0.6,0.0,0.0
Hot Tub Time Machine,0.4683136412459721,0.36531365313653136,0.6666666666666666,0.6881720430107526,0.063,0.1,0.2,0.0,0.05,0.0,0.85,0.0,0.7,0.0,0.25,0.0,0.6,0.3,1.0,0.0,0.0,0.05,0.1,0.15,0.15,0.0,0.2,0.75,0.5,0.0,0.1,0.0,0.0
Robin Hood,0.44844253490870034,0.3062730627306273,0.6666666666666666,0.8064516129032258,0.04733333333333333,0.85,0.9,0.0,0.1,0.2,0.4,0.15,0.3,0.0,0.7,0.5,0.75,0.6,0.95,0.7,0.8,0.0,0.25,0.15,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.05
The Chronicles of Narnia: The Voyage of the Dawn Treader,0.4683136412459721,0.41697416974169743,0.3333333333333333,0.6774193548387096,0.05633333333333333,0.7,0.95,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.6,0.8,0.9,0.98,0.95,0.1,0.0,0.0,0.1,0.05,0.2,0.0,0.05,0.0,0.0,0.0,0.15,0.0,0.0
Elvira: Mistress of the Dark,0.4564983888292159,0.35424354243542433,0.3333333333333333,0.7096774193548386,0.007333333333333333,0.2,0.15,0.0,0.1,0.0,0.75,0.05,0.85,0.0,0.1,0.0,0.05,0.6,1.0,0.0,0.0,0.7,0.15,0.1,0.4,0.05,0.05,0.0,0.0,0.0,0.45,0.0,0.0
The Boy Next Door,0.47099892588614395,0.33579335793357934,0.6666666666666666,0.5053763440860215,0.015666666666666666,0.1,0.0,0.0,0.05,0.0,0.2,0.15,0.15,0.0,0.6,0.0,0.05,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.55,0.3,0.0,0.0,0.4,0.0,0.0
The New Mutants,0.47368421052631576,0.34686346863468637,0.3333333333333333,0.5698924731182795,0.03133333333333333,0.1,0.2,0.0,0.15,0.0,0.05,0.0,0.0,0.0,0.6,0.0,0.1,0.3,1.0,0.0,0.0,0.85,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
Ted 2,0.47099892588614395,0.42435424354243545,0.6666666666666666,0.6774193548387096,0.08033333333333334,0.1,0.15,0.85,0.05,0.0,0.95,0.0,0.7,0.0,0.2,0.0,0.75,0.2,1.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0
Rio,0.46885069817400643,0.35424354243542433,0.6666666666666666,0.7419354838709677,0.085,0.1,0.7,0.95,0.15,0.05,0.6,0.0,0.2,0.0,0.3,0.05,0.9,0.2,0.95,0.05,0.0,0.0,0.5,0.65,0.1,0.0,0.4,0.35,0.0,0.0,0.05,0.0,0.0
Parenthood,0.45703544575725025,0.4575645756457565,0.3333333333333333,0.7634408602150536,0.018666666666666668,0.05,0.01,0.0,0.05,0.05,0.2,0.01,0.0,0.0,0.85,0.02,0.95,0.0,1.0,0.01,0.0,0.0,0.02,0.01,0.02,0.0,0.15,0.0,0.0,0.01,0.02,0.0,0.0
Hell House LLC,0.47099892588614395,0.34317343173431736,0.6666666666666666,0.6881720430107526,0.009666666666666667,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.05,1.0,0.0,0.0,0.9,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Into the Woods,0.47046186895810954,0.4612546125461255,0.3333333333333333,0.6344086021505376,0.05,0.1,0.6,0.0,0.3,0.0,0.7,0.0,0.65,0.0,0.85,0.2,0.4,0.95,1.0,0.15,0.0,0.2,0.9,0.98,0.25,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0
How to Train Your Dragon: The Hidden World,0.4731471535982814,0.3837638376383764,0.3333333333333333,0.7956989247311828,0.052333333333333336,0.85,0.95,1.0,0.7,0.0,0.6,0.0,0.1,0.0,0.8,0.5,0.98,0.9,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Let Me In,0.4683136412459721,0.4280442804428044,0.6666666666666666,0.7634408602150536,0.043,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,1.0,0.0,0.0,0.95,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
"Blood In, Blood Out",0.45918367346938777,0.6642066420664207,0.6666666666666666,0.8494623655913979,0.011666666666666667,0.85,0.05,0.0,0.05,0.1,0.0,0.95,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Last Seen Alive,0.4747583243823845,0.3505535055350554,0.6666666666666666,0.6129032258064516,0.010666666666666666,0.2,0.05,0.0,0.05,0.1,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Sister Act,0.45864661654135336,0.36900369003690037,0.3333333333333333,0.6989247311827956,0.037,0.05,0.05,0.0,0.1,0.0,0.85,0.0,0.1,0.0,0.6,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.9,0.95,0.0,0.0,0.2,0.6,0.0,0.0,0.1,0.0,0.0
The Pacifier,0.4656283566058002,0.3505535055350554,0.3333333333333333,0.6021505376344085,0.034333333333333334,0.75,0.4,0.0,0.05,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.15,0.0,0.0
Walk the Line,0.4656283566058002,0.5018450184501845,0.3333333333333333,0.8387096774193548,0.09,0.1,0.05,0.0,0.15,0.95,0.1,0.05,0.05,0.0,0.9,0.05,0.15,0.0,1.0,0.8,0.9,0.0,0.9,0.8,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.0,0.0
High Plains Drifter,0.44844253490870034,0.3874538745387454,0.6666666666666666,0.7956989247311828,0.022,0.95,0.7,0.0,0.2,0.05,0.1,0.4,0.0,0.0,0.85,0.15,0.0,0.0,0.95,0.1,0.0,0.1,0.15,0.0,0.6,0.25,0.05,0.0,0.0,0.0,0.75,0.0,0.98
I Spit on Your Grave,0.45112781954887216,0.3726937269372694,0.16666666666666666,0.6021505376344085,0.010666666666666666,0.15,0.0,0.0,0.05,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Kung Fu Panda 3,0.4715359828141783,0.3505535055350554,0.3333333333333333,0.7634408602150536,0.06566666666666666,0.85,0.92,1.0,0.5,0.0,0.8,0.0,0.0,0.0,0.7,0.6,0.98,0.85,1.0,0.05,0.0,0.0,0.75,0.3,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0
Leviathan,0.45703544575725025,0.36162361623616235,0.6666666666666666,0.6236559139784945,0.008333333333333333,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.95,0.0,0.0,0.0,1.0,0.05,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Crimson Tide,0.4602577873254565,0.4280442804428044,0.6666666666666666,0.7849462365591398,0.042,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
Den of Thieves 2: Pantera,0.47636949516648763,0.44280442804428044,0.0,0.0,0.0,0.95,0.1,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0
Babes,0.4758324382384533,0.3837638376383764,0.6666666666666666,0.6774193548387096,0.0,0.05,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Going the Distance,0.46509129967776586,0.34317343173431736,0.16666666666666666,0.5913978494623655,0.0013333333333333333,0.05,0.1,0.0,0.05,0.0,0.75,0.0,0.2,0.0,0.65,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Over the Hedge,0.46616541353383456,0.3062730627306273,0.3333333333333333,0.7204301075268816,0.06433333333333334,0.1,0.65,0.95,0.2,0.0,0.85,0.0,0.3,0.0,0.25,0.05,0.9,0.4,1.0,0.05,0.0,0.05,0.2,0.15,0.1,0.0,0.1,0.2,0.0,0.0,0.05,0.0,0.0
Time Trap,0.47207303974221265,0.3210332103321033,0.6666666666666666,0.6666666666666666,0.015333333333333332,0.2,0.3,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.15,0.25,0.95,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Fear Street: Part One - 1994,0.4597207303974221,0.3948339483394834,0.6666666666666666,0.6666666666666666,0.033,0.2,0.3,0.0,0.1,0.05,0.15,0.25,0.1,0.0,0.4,0.0,0.1,0.15,1.0,0.35,0.3,0.9,0.1,0.0,0.7,0.0,0.05,0.0,0.0,0.0,0.85,0.0,0.0
Body of Lies,0.4672395273899033,0.47232472324723246,0.6666666666666666,0.7526881720430108,0.081,0.75,0.05,0.0,0.05,0.0,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.95,0.0,0.0
The A-Team,0.4683136412459721,0.4317343173431734,0.3333333333333333,0.7204301075268816,0.09033333333333333,0.95,0.7,0.0,0.05,0.0,0.8,0.6,0.75,0.0,0.2,0.1,0.5,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
In the Heights,0.47422126745435017,0.5276752767527675,0.3333333333333333,0.7849462365591398,0.017666666666666667,0.05,0.05,0.0,0.2,0.1,0.6,0.0,0.15,0.0,0.7,0.0,0.2,0.0,1.0,0.1,0.1,0.0,0.95,0.95,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0
My Dinner with Andre,0.4527389903329753,0.4059040590405904,0.3333333333333333,0.8279569892473118,0.009,0.0,0.0,0.0,0.85,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hustle,0.4747583243823845,0.4317343173431734,0.6666666666666666,0.7849462365591398,0.05,0.75,0.5,0.0,0.05,0.6,0.65,0.2,0.4,0.0,0.8,0.1,0.4,0.0,1.0,0.3,0.6,0.0,0.15,0.0,0.1,0.0,0.25,0.3,0.0,0.95,0.2,0.0,0.0
Bully,0.46348012889366275,0.3985239852398524,0.6666666666666666,0.7419354838709677,0.013666666666666667,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blood Simple,0.45435016111707843,0.36531365313653136,0.6666666666666666,0.8064516129032258,0.036,0.1,0.0,0.0,0.3,0.0,0.15,0.95,0.8,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.05,0.0,0.9,0.7,0.0,0.0,0.0,0.0,0.9,0.0,0.05
Ant-Man and the Wasp,0.47261009667024706,0.4354243542435424,0.3333333333333333,0.7526881720430108,0.154,0.9,0.85,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.7,0.2,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
